name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
OGLE-2017-BLG-1237 b,Confirmed,3.8,2.0,2.0,,,,,,,,,,,,,,,,,,,,2023,2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2017-BLG-0422 b,,OGLE-2017-BLG-1237,271.650000012,-28.328888905,,,,,,6030.0,1530.0,1530.0,,,,0.46,0.24,0.24,,,,,,,,,,,,,KMT-2017-BLG-0422
OGLE-2017-BLG-1275 b,Confirmed,5.9,2.2,2.2,,,,,,,,,,2.09,0.63,0.63,,,,,,,,2023,2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2017-BLG-0314,,OGLE-2017-BLG-1275,267.91666668,-29.498055577,,,,,,7690.0,900.0,900.0,,,,0.63,0.23,0.23,,,,,,,,,,,,,KMT-2017-BLG-0314
OGLE-2017-BLG-1375 b,Confirmed,10.33,3.0,3.0,,,,,,,,,,2.97,0.67,0.67,,,,,,,,2020,2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2017-BLG-1375,269.154166679,-30.311388904,,,,,,3790.0,860.0,860.0,,,,0.77,0.23,0.23,,,,,,,,,,,,,
OGLE-2017-BLG-1434L b,Confirmed,0.014,0.0016,0.0016,,,,,,,,,,1.18,0.1,0.1,,,,,,,,,2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2017-BLG-1434L,268.280375002,-30.2457222368,,,,,,860.0,90.0,90.0,,,,0.23,0.03,0.03,,,,M,,,,,,,,,
OGLE-2017-BLG-1522L b,Confirmed,0.75,0.4,0.4,,,,,,,,,,0.59,0.1,0.1,,,,,,,,2018,2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2017-BLG-1522L,270.320833339,-28.461944463,,,,,,990.0,4.0,4.0,,,,0.046,0.025,0.025,,,,,,,,,,,,,
OGLE-2017-BLG-1806 b,Confirmed,0.01658,0.00856,0.00856,,,,,,,,,,1.75,0.47,0.47,,,,,,,,2022,2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2017-BLG-1806,266.62500001,-24.272222232,,,,,,6400.0,1500.0,1500.0,,,,0.38,0.2,0.2,,,,,,,,,,,,,KMT-2017-BLG-1021
OGLE-2018-BLG-0271 b,Confirmed,23.1,14.4,14.4,,,,,,,,,,0.6,0.2,0.2,,,,,,,,2021,2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,"EWS 2018-BLG-271 b, KMT-2018-BLG-0879 b",,OGLE-2018-BLG-0271,269.175000014,-28.390000013,,,,,,7200.0,1400.0,1400.0,,,,0.23,0.14,0.14,,,,,,,,,,,,,KMT-2018-BLG-0879
OGLE-2018-BLG-0298 b,Confirmed,0.14,0.07,0.07,,,,,,,,,,2.86,0.8,0.8,,,,,,,,2022,2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0298,264.283333336,-29.709166688,,,,,,6540.0,1230.0,1230.0,,,,0.69,0.3,0.3,,,,,,,,,,,,,
OGLE-2018-BLG-0360,Confirmed,45.0,20.0,20.0,,,,,,,,,,3.6,0.9,0.9,,,,,,,,2022,2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,"KMT-2018-BLG-2014 b, MOA-2018-BLG-116 b",,OGLE-2018-BLG-0360,268.004166667,-31.148333348,,,,,,6400.0,1600.0,1600.0,,,,0.72,0.35,0.35,,,,,,,,,,,,,"KMT-2018-BLG-2014, MOA-2018-BLG-116"
OGLE-2018-BLG-0383 b,Confirmed,0.0201,0.0088,0.0088,,,,,,,,,,1.8,0.2,0.2,,,,,,,,2021,2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2018-BLG-0900 b,,OGLE-2018-BLG-0383,268.679166681,-28.739166686,,,,,,7700.0,600.0,600.0,,,,0.1,0.05,0.05,,,,,,,,,,,,,KMT-2018-BLG-0900
OGLE-2018-BLG-0506 b,Confirmed,0.0513,0.0267,0.0267,,,,,,,,,,3.0,0.8,0.8,,,,,,,,2021,2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0506,267.629166677,-31.924166691,,,,,,5600.0,1600.0,1600.0,,,,0.63,0.32,0.32,,,,,,,,,,,,,
OGLE-2018-BLG-0516 b,Confirmed,0.0632,0.0337,0.0337,,,,,,,,,,2.2,0.7,0.7,,,,,,,,2021,2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE--2018-BLG-0516,269.641666678,-31.262500015,,,,,,7000.0,2200.0,2200.0,,,,0.47,0.25,0.25,,,,,,,,,,,,,
OGLE-2018-BLG-0532 b,Confirmed,0.019636,0.002888,0.002888,,,,,,,,,,1.083,0.14,0.14,,,,,,,,2019,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0532,269.983333352,-28.997777809,,,,,,790.0,120.0,120.0,,,,0.199,0.028,0.028,,,,,,,,,,,,,
OGLE-2018-BLG-0567L b,Confirmed,0.32,0.16,0.16,,,,,,,,,,2.72,0.55,0.55,,,,,,,,2021,2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0567L,269.016666668,-27.987222245,,,,,,7070.0,1150.0,1150.0,,,,0.24,0.13,0.13,,,,,,,,,,,,,
OGLE-2018-BLG-0596 b,Confirmed,0.0267,0.0236,0.0236,,,,,,,,,,2.15,1.2,1.2,,,,,,,,2019,2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,OGLE-2018-BLG-0596,269.054166671,-29.199166683,,,,,,5900.0,300.0,300.0,,,,0.2,0.065,0.065,,,,,,,,,,,,,
OGLE-2018-BLG-0677L b,Confirmed,0.01246,0.00837,0.00837,,,,,,,,,,0.63,0.17,0.17,,,,,,,,2020,2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0677L,268.75,-32.016666667,,,,,,7700.0,,,,,,0.1,0.08,0.08,,,,,,,,,,,,,"KMT-2018-BLG-0816, OGLE-2018-BLG-0680"
OGLE-2018-BLG-0740L b,Confirmed,4.5,0.6,0.6,,,,,,,3100.0,685.0,685.0,4.2,0.6,0.6,,,,,,,,2019,2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0740L,130.695833349,-29.835833352,14.0,,,,,3200.0,500.0,500.0,,,,1.0,0.1,0.1,,,,,,,,,,,,,
OGLE-2018-BLG-0799 b,Confirmed,0.41,0.19,0.19,,,,,,,,,,1.38,0.31,0.31,,,,,,,,2020,2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0799,273.45833335,-25.485833345,,,,,,6290.0,2000.0,2000.0,,,,0.16,0.08,0.08,,,,,,,,,,,,,
OGLE-2018-BLG-0932 b,Confirmed,0.89,0.31,0.31,,,,,,,,,,1.75,0.23,0.23,,,,,,,,2022,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,"KMT-2018-BLG-2087 b, MOA-2018-BLG-163 b",,OGLE-2018-BLG-0932,268.350000008,-29.021944449,,,,,,6620.0,860.0,860.0,,,,0.72,0.25,0.25,,,,,,,,,,,,,"KMT-2018-BLG-2087, MOA-2018-BLG-163"
OGLE-2018-BLG-0962,Confirmed,1.37,0.72,0.72,,,,,,,,,,3.57,1.02,1.02,,,,,,,,2021,2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-0962L,268.175000014,-32.30916668,,,,,,6470.0,1730.0,1730.0,,,,0.55,0.29,0.29,,,,,,,,,,,,,
OGLE-2018-BLG-0977 b,Confirmed,0.0201,0.0116,0.0116,,,,,,,,,,2.0,0.5,0.5,,,,,,,,2021,2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,OGLE-2018-BLG-0977,268.504166667,-30.604722238,,,,,,6500.0,2200.0,2200.0,,,,0.47,0.27,0.27,,,,,,,,,,,,,
OGLE-2018BLG-1011L b,Confirmed,1.8,1.1,1.1,,,,,,,,,,1.8,1.5,1.5,,,,,,,,2019,2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018BLG-1011L,269.012500001,-29.082777792,,,,,,7100.0,1500.0,1500.0,,,,0.18,0.1,0.1,,,,,,,,,,,,,
OGLE-2018BLG-1011L c,Confirmed,2.8,1.7,1.7,,,,,,,,,,0.8,0.6,0.6,,,,,,,,2019,2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018BLG-1011L,269.012500001,-29.082777792,,,,,,7100.0,1500.0,1500.0,,,,0.18,0.1,0.1,,,,,,,,,,,,,
OGLE-2018-BLG-1119 b,Confirmed,0.91,0.52,0.52,,,,,,,,,,4.06,2.6,2.6,,,,,,,,2022,2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-1119,270.029166669,-32.375277792,,,,,,5760.0,240.0,240.0,,,,0.48,0.28,0.28,,,,,,,,,,,,,
OGLE-2018-BLG-1126 b,Confirmed,0.056,0.031,0.031,,,,,,,,,,3.23,1.71,1.71,,,,,,,,2022,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2018-BLG-2064 b,,OGLE-2018-BLG-1126,268.354166675,-31.724722243,,,,,,5700.0,2420.0,2420.0,,,,0.69,0.38,0.38,,,,,,,,,,,,,KMT-2018-BLG-2064
OGLE-2018-BLG-1185 b,Confirmed,0.0264,0.0148,0.0148,,,,,,,,,,1.537,0.219,0.219,,,,,,,,2021,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-1185,269.79166667,-27.835000018,,,,,,7400.0,850.0,850.0,,,,0.37,0.21,0.21,,,,,,,,,,,,,
OGLE-2018-BLG-1212 b,Confirmed,0.2,0.13,0.13,,,,,,,,,,1.68,0.63,0.63,,,,,,,,2022,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,"MOA-2018-BLG-365 b, KMT-2018-BLG-2299 b",,OGLE-2018-BLG-1212,271.079166673,-28.194166679,,,,,,1550.0,540.0,540.0,,,,0.16,0.1,0.1,,,,,,,,,,,,,"MOA-2018-BLG-365, KMT-2018-BLG-2299"
OGLE-2018-BLG-1269L b,Confirmed,0.69,0.22,0.22,,,,,,,,,,4.61,1.17,1.17,,,,,,,,2020,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-1269L,269.691666682,-27.618055569,,16.0,,,,2560.0,620.0,620.0,,,,1.13,0.35,0.35,,,,,,,,,,,,,
OGLE-2018-BLG-1367 b,Confirmed,0.95,0.44,0.44,,,,,,,,,,1.21,0.34,0.34,,,,,,,,2022,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2018-BLG-0914 b,,OGLE-2018-BLG-1367,269.754166667,-29.168333338,,,,,,5370.0,1420.0,1420.0,,,,0.28,0.13,0.13,,,,,,,,,,,,,KMT-2018-BLG-0914
OGLE-2018-BLG-1428L b,Confirmed,0.77,0.33,0.33,,,,,,,,,,3.3,0.83,0.83,,,,,,,,2021,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-1428L,265.550000004,-26.137777784,,,,,,6220.0,1500.0,1500.0,,,,0.43,0.22,0.22,,,,,,,,,,,,,
OGLE-2018-BLG-1489 b,Confirmed,50.0,20.0,20.0,,,,,,,,,,3.5,0.5,0.5,,,,,,,,2022,2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2018-BLG-1534 b,,OGLE-2018-BLG-1489,266.445833349,-23.962222251,,,,,,6500.0,1000.0,1000.0,,,,0.48,0.19,0.19,,,,,,,,,,,,,KMT-2018-BLG-1534
OGLE-2018-BLG-1544 b,Confirmed,11.2,5.9,5.9,,,,,,,,,,6.21,2.0,2.0,,,,,,,,2022,2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-1544,269.129166677,-30.402777788,,,,,,6300.0,2130.0,2130.0,,,,0.62,0.36,0.36,,,,,,,,,,,,,
OGLE-2018-BLG-1647 b,Confirmed,0.97,0.56,0.56,,,,,,,,,,1.36,0.17,0.17,,,,,,,,2022,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2018-BLG-2060 b,,OGLE-2018-BLG-1647,268.962500017,-31.816944461,,,,,,,,,,,,0.092,0.053,0.053,,,,,,,,,,,,,KMT-2018-BLG-2060
OGLE-2018-BLG-1700L b,Confirmed,4.4,2.0,2.0,,,,,,,,,,2.8,2.5,2.5,,,,,,,,2019,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2018-BLG-1700L,269.954166683,-28.528611131,,,,,,7600.0,900.0,900.0,,,,0.54,0.3,0.3,,,,,,,,,,,,,
OGLE-2019-BLG-0033 b,Confirmed,46.3,3.0,3.0,,,,,,,,,,0.585,0.054,0.054,,,,,,,,2022,2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,MOA-2019- BLG-035 b,,OGLE-2019-BLG-0033,272.158333346,-30.060833343,,,,,,3220.0,210.0,210.0,,,,0.1494,0.0099,0.0099,,,,,,,,,,,,,MOA-2019- BLG-035
OGLE-2019-BLG-0249 b,Confirmed,7.12,1.47,1.47,,,,,,,,,,1.84,0.44,0.44,,,,,,,,2019,2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0249,265.404166679,-34.701666682,,,,,,,,,,,,,,,,,,,,,,,,,,,KMT-2019-BLG-0109
OGLE-2019-BLG-0299 b,Confirmed,6.22,3.67,3.67,,,,,,,,,,2.8,0.89,0.89,,,,,,,,2021,2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2019-BLG-2735 b,,KMT-2017-BLG-2509,265.591666674,-26.317222229,,,,,,7040.0,1220.0,1220.0,,,,0.46,0.27,0.27,,,,,,,,,,,,,
OGLE-2019-BLG-0304 b,Confirmed,0.51,0.23,0.23,,,,,,,,,,1.23,1.07,1.07,,,,,,,,2021,2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0304,264.025000002,-26.146111124,,,,,,6980.0,900.0,900.0,,,,0.27,0.12,0.12,,,,,,,,,,,,,
OGLE-2019-BLG-0362 b,Confirmed,3.3,4.6,4.6,,,,,,,,,,2.7,1.2,1.2,,,,,,,,2022,2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0362,263.466666684,-24.810277802,,,,,,5830.0,1550.0,1550.0,,,,0.42,0.3,0.3,,,,,,,,,,,,,
OGLE-2019-BLG-0468L b,Confirmed,3.43,1.17,1.17,,,,,,,,,,3.29,2.5,2.5,,,,,,,,2021,2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0468L,266.404166679,-24.447222242,,,,,,4400.0,100.0,100.0,,,,0.92,0.32,0.32,,,,,,,,,,,,,
OGLE-2019-BLG-0468L c,Confirmed,10.22,3.3,3.3,,,,,,,,,,2.77,2.2,2.2,,,,,,,,2021,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,OGLE-2019-BLG-0468L,266.404166679,-24.447222242,,,,,,4400.0,100.0,100.0,,,,0.92,0.32,0.32,,,,,,,,,,,,,
OGLE-2019-BLG-0551,Confirmed,0.0242,,,,,,,,,,,,,,,,,,,,,,2020,2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,,,,,,269.86975000958,-28.8405000224,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2019-BLG-0679 b,Confirmed,3.34,1.9,1.9,,,,,,,,,,6.99,3.2,3.2,,,,,,,,2019,2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0679,265.741666686,-27.772777798,,,,,,,,,,,,,,,,,,,,,,,,,,,KMT-2019-BLG-2688
OGLE-2019-BLG-0825 b,Confirmed,50.0,6.0,6.0,,,,,,,,,,0.06,0.005,0.005,,,,,,,,2023,2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0825,268.091666674,-30.80361113,,,,,,8000.0,1400.0,1400.0,,,,0.87,0.05,0.05,,,,,,,,,,,,,
OGLE-2019-BLG-0954L b,Confirmed,14.2,7.5,7.5,,,,,,,,,,2.65,1.2,1.2,,,,,,,,2021,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,KMT-2019-BLG-3289 b,,OGLE-2019-BLG-0954L,267.912500013,-29.611111132,,,,,,3630.0,1640.0,1640.0,,,,0.8,0.42,0.42,,,,,,,,,,,,,KMT-2019-BLG-3289
OGLE-2019-BLG-0960 b,Confirmed,0.00708,0.0025,0.0025,,,,,,,,,,1.6,0.5,0.5,,,,,,,,2021,2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-0960,274.012500001,-25.77250002,,,,,,880.0,310.0,310.0,,,,0.47,0.2,0.2,,,,,,,,,,,,,
OGLE-2019-BLG-1053L b,Confirmed,0.0078,0.003,0.003,,,,,,,,,,3.4,0.5,0.5,,,,,,,,2021,2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-1053L,270.16666668,-27.34166668,,,,,,6800.0,900.0,900.0,,,,0.61,0.24,0.24,,,,,,,,,,,,,
OGLE-2019-BLG-1470LAB b,Confirmed,2.2,1.3,1.3,,,,,,,,,,3.1,1.2,1.2,,,,,,,,2022,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-1470LAB,271.950000016,-27.033611112,,,,,,6100.0,2600.0,2600.0,,,,0.72,0.5,0.5,,,,,,,,,,,,,
OGLE-2019-BLG-1492 b,Confirmed,0.1167,0.0614,0.0614,,,,,,,,,,2.7,0.9,0.9,,,,,,,,2021,2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,OGLE-2019-BLG-1492,270.095833341,-28.631111135,,,,,,5600.0,2200.0,2200.0,,,,0.68,0.34,0.34,,,,,,,,,,,,,
TCP J050742+244755 b,Confirmed,0.06,0.009,0.009,,,,,,,,,,0.775,0.2,0.2,,,,,,,,2018,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,Kojima-1L b,,TCP J050742+244755,76.9276666809,24.798750028,,,,,,429.0,21.0,21.0,,,,0.495,0.063,0.063,,,,,,,,,,,,,
UKIRT-2017-BLG-001 b,Confirmed,1.28,0.44,0.44,,,,,,,,,,4.18,0.88,0.88,,,,,,,,2018,2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Microlensing,Microlensing,,,,UKIRT-2017-BLG-001,266.654166679,-29.211388902,,,,,,6300.0,2100.0,2100.0,,,,0.81,0.27,0.27,,,,,,,,,,,,,
